id	name
1519	propylpyrazole
1520	pterostilbene
1521	purpurogallin
1522	QW-BI-011
1523	raltegravir
1524	4-hydroxyretinoic-acid
1525	RN1
1526	rolitetracycline
1527	RTI-55
1528	1,2-propylene-glycol
1529	salsoline
1530	saracatinib
1531	SIB-1508Y
1532	SIB-1553A
1533	SKF-83822
1534	SKF-83959
1535	SNS-314
1536	SR-12813
1537	SR-147778
1538	SRT-1720
1539	syringic-acid
1540	TBEP
1541	tamibarotene
1542	tandutinib
1543	tetrahydrobiopterin
1544	TG100-115
1545	thiazolidinecarboxylic-acid
1546	tibolone
1547	tienilic-acid
1548	TL-AA09
1549	apramycin
1550	torin-1
1551	treprostinil
1552	triclabendazole
1553	trimidox
1554	tropapride
1555	TUL-XIX029
1556	TUL-XVIII076
1557	TW-37
1558	UGISS-186
1559	Val-Val-Val
1560	valproxam
1561	vanillyl-glycol
1562	cotinine
1563	varenicline
1564	VER-155008
1565	WAY-405
1566	westcort
1567	emodin
1568	YL-57
1569	YL-58
1570	nintedanib
1571	clorgiline
1572	ZSTK-474
1573	epibatidine
1574	SKF-82958
1575	SKF-77434
1576	m-chlorophenylbiguanide
1577	ODQ
1578	bisbenzimide
1579	aminomethyltransferase
1580	CV-1808
1581	bemesetron
1582	miconazole
1583	CS-1657
1584	5-methoxytryptamine
1585	acebutolol
1586	tyrphostin-AG-1296
1587	tyrphostin-AG-18
1588	AM-92016
1589	anastrozole
1590	aniracetam
1591	ATPA
1592	BAPTA-AM
1593	benfluorex
1594	fenbendazole
1595	benzthiazide
1596	bergenin
1597	bisacodyl
1598	BU-224
1599	buflomedil
1600	CCCP
1601	CDK2-5-inhibitor
1602	cloperastine
1603	CGP-12177
1604	CGP-37157
1605	CGS-12066B
1606	chlorambucil
1607	chlorphensin
1608	cilostazol
1609	eudesmic-acid
1610	cirazoline
1611	CL-82198
1612	clebopride
1613	clofazimine
1614	clofibrate
1615	clotrimazole
1616	cyclophosphamide
1617	dantron
1618	DAPT-GSI-IX
1619	denbufylline
1620	flucytosine
1621	diphenidol
1622	doxazosin
1623	DUP-697
1624	epirizole
1625	ergometrine
1626	etazolate
1627	ethoprop
1628	fenofibrate
1629	flavoxate
1630	fusaric-acid
1631	ganciclovir
1632	GBR-12935
1633	GYKI-52466
1634	H-8
1635	fasudil
1636	hinokitiol
1637	hydrocotarnine
1638	velnacrine
1639	ICI-118551
1640	ICI-204448
1641	idebenone
1642	ifenprodil
1643	iopanoic-acid
1644	ioxaglic-acid
1645	iproniazid
1646	JAK3-inhibitor-V
1647	ketanserin
1648	ketoprofen
1649	lidoflazine
1650	linopirdine
1651	cimaterol
1652	tomelukast
1653	LY-278584
1654	mafenide
1655	mefexamide
1656	mepivacaine
1657	methazolamide
1658	met-leu-phe
1659	methocarbamol
1660	metoclopramide
1661	minaprine
1662	mitotane
1663	mofezolac
1664	MT-21
1665	RO-16-6941
1666	W-9
1667	NPC-15199
1668	N6-cyclopentyladenosine
1669	xanthinol
1670	naltriben
1671	bromfenac
1672	NAN-190
1673	nialamide
1674	nor-binaltorphimine
1675	oxaprozin
1676	oxibendazole
1677	oxybuprocaine
1678	oxybutynin
1679	oxymetazoline
1680	proxymetacaine
1681	palmitoylethanolamide
1682	PCA-4248
1683	PD-123319
1684	penciclovir
1685	pentamidine
1686	phenacetin
1687	phenamil
1688	picotamide
1689	PP-3
1690	proadifen
1691	probucol
1692	protopine
1693	mepireserpate
1694	resmethrin
1695	riluzole
1696	SC-68376
1697	SC-10
1698	spiroxatrine
1699	ponalrestat
1700	l-stepholidine
1701	sulfacetamide
1702	talipexole
1703	telenzepine
1704	temefos
1705	terazosin
1706	dioxane
1707	thiethylperazine
1708	tinidazole
1709	tolmetin
1710	tremorine
1711	triclosan
1712	trimipramine
1713	avermectin
1714	YC-1
1715	YO-2
1716	zafirlukast
1717	diphemanil
1718	veratridine
1719	gibberellic-acid
1720	skimmianine
1721	syrosingopine
1722	benzoxiquine
1723	pseudoephedrine
1724	ciglitazone
1725	fomepizole
1726	dioxybenzone
1727	AY-9944
1728	glycocholic-acid
1729	boldine
1730	hesperidin
1731	amylocaine
1732	clomethiazole
1733	pseudopelletierine
1734	lysergol
1735	vincamine
1736	azaperone
1737	metaxalone
1738	spectinomycin
1739	laudanosine
1740	azacyclonol
1741	6-aminochrysene
1742	stavudine
1743	dicloxacillin
1744	ciclacillin
1745	piperacetazine
1746	cladribine
1747	metanephrine
1748	zalcitabine
1749	cefalexin
1750	amoxicillin
1751	HEAT
1752	zidovudine
1753	flubendazole
1754	dobutamine
1755	pirfenidone
1756	oxfendazole
1757	P-1075
1758	captopril
1759	RO-04-5595
1760	butoconazole
1761	nicorandil
1762	talniflumate
1763	fluperlapine
1764	tiotidine
1765	didanosine
1766	pefloxacin
1767	flurofamide
1768	atomoxetine
1769	roquinimex
1770	sulmazole
1771	LY-16350
1772	carmoxirole
1773	tenidap
1774	rufloxacin
1775	eliprodil
1776	fananserin
1777	lamivudine
1778	mifobate
1779	relcovaptan
1780	lylamine
1781	loxoprofen
1782	zatebradine
1783	reserpic-acid
1784	anpirtoline
1785	apafant
1786	zaldaride
1787	pinocembrin
1788	toltrazuril
1789	medetomidine
1790	brinzolamide
1791	mesulergine
1792	tianeptine
1793	disulfiram
1794	enrofloxacin
1795	vinburnine
1796	oxprenolol
1797	MDL-11939
1798	secnidazole
1799	ubenimex
1800	MDL-28170
1801	ergocornine
1802	FIT
1803	moexipril
1804	zolantidine
1805	corynanthine
1806	levcromakalim
1807	lobelanidine
1808	ginsenoside
1809	DPN
1810	FPL-55712
1811	GR-127935
1812	ecopipam
1813	FK-888
1814	MK-212
1815	BMY-14802
1816	DPPE
1817	RX-821002
1818	SCH-28080
1819	zacopride
1820	ZK-93426
1821	mosapride
1822	L-655240
1823	SR-27897
1824	saclofen
1825	z-prolyl-prolinal
1826	beta-CCP
1827	ICI-89406
1828	CS-110266
1829	norketamine
1830	CP-93129
1831	SC-9
1832	MAPP-D-erythro
1833	HTMT
1834	aminogenistein
1835	BD-1008
1836	amthamine
1837	SB-200646
1838	isamoltan
1839	BMY-45778
1840	xaliproden
1841	PCO-400
1842	AQ-RA741
1843	L-694247
1844	CGP-52432
1845	L-733060
1846	FTase-inhibitor-B581
1847	PG-9
1848	RS-67506
1849	imiloxan
1850	EMD-41000
1851	argatroban
1852	MMPX
1853	dipropyl-5ct
1854	ZD-2079
1855	tetrindole
1856	roscovitine
1857	byssochlamic-acid
1858	ARG-CSC-81
1859	valyltryptophan
1860	methyllidocaine
1861	robustic-acid
1862	GR-144053
1863	NBI-27914
1864	ZM-241385
1865	SCH-58261
1866	MDL-72832
1867	U-54494A
1868	RS-67333
1869	BD-1047
1870	carpindolol
1871	FR-122047
1872	latrepirdine
1873	SB-205384
1874	CI-966
1875	EBPC
1876	acetohydroxamic-acid
1877	lumicolchicine
1878	NSC-119889
1879	heraclenol
1880	marmesin
1881	RAN-30
1882	graveoline
1883	clofarabine
1884	MNITMT
1885	MR-16728
1886	MRS-1220
1887	U-18666A
1888	NSC-693868
1889	scoulerine
1890	linezolid
1891	hippeastrine
1892	napelline
1893	naringin
1894	dubinidine
1895	pifithrin
1896	devazepide
1897	SB-221284
1898	cromakalim
1899	ambelline
1900	T-0901317
1901	LY-364947
1902	purvalanol-b
1903	dephostatin
1904	ciclopirox
1905	methyllycaconitine
1906	BD-1063
1907	lomatin
1908	ARC-239
1909	rhapontin
1910	anabasine
1911	2-(biphenyl-4-ylsulfonamido)pentanedioic-acid
1912	IAA-94
1913	GP-42
1914	chromanol
1915	DCEBIO
1916	propylthiouracil
1917	EMF-sumo1-11
1918	SB-366791
1919	n-(3-acetamidophenyl)-3-chlorobenzamide
1920	evoxine
1921	ST-056792
1922	MW-STK33-4C
1923	RAN-14A
1924	RO-90-7501
1925	RAN-14B
1926	STK-249718
1927	fillalbin
1928	TCS-359
1929	SRC-kinase-inhibitor-II
1930	Gossypetin
1931	biochanin-a
1932	SRC-kinase-inhibitor-I
1933	eprosartan
1934	RAN-03
1935	JAS07-006
1936	tiabendazole
1937	RAN-07
1938	MW-STK33-3A
1939	ST-013960
1940	hydroquinine
1941	wiskostatin
1942	T-0070907
1943	fluconazole
1944	IKK-2-inhibitor
1945	S-206352
1946	KM-01366
1947	KM-04501
1948	ST-003833
1949	foliosidine
1950	NECA
1951	MW-A1-6
1952	KU-C103875
1953	STK-111867
1954	meptazinol
1955	betaxolol
1956	etilefrine
1957	MW-STK33-3B
1958	fursultiamine
1959	MPEP
1960	loreclezole
1961	iodophenpropit
1962	immepip
1963	ICI-199441
1964	zamifenacin
1965	W-12
1966	MW-A1-2
1967	KU-C104139
1968	iso-olomoucine
1969	adiphenine
1970	SB-258585
1971	CCMQ
1972	bambuterol
1973	hydrastinine
1974	nafadotride
1975	BU-226
1976	DH-97
1977	10H-phenothiazin-10-yl)(p-tolyl)methanone
1978	CGP-54626
1979	CGP-13501
1980	L-732138
1981	RS-100329
1982	GR-159897
1983	RS-102221
1984	CNQX
1985	L-152804
1986	DNQX
1987	NNC-63-0532
1988	WAY-161503
1989	hemado
1990	SEW-2871
1991	L-655708
1992	NAS-181
1993	JWH-015
1994	GR-135531
1995	BW-723C86
1996	AM-281
1997	AM-630
1998	trihexyphenidyl
1999	KU-14R
2000	SC-560
2001	SC-19220
2002	LE-300
2003	FR-139317
2004	LY-225910
2005	L-165041
2006	BU-239
2007	IRL-2500
2008	tolcapone
2009	ITE
2010	ZD-7155
2011	RWJ-21757
2012	L-693403
2013	UB-165
2014	PD-102807
2015	CGP-7930
2016	eugenitol
2017	MRS-1845
2018	BRL-52537
2019	liquiritigenin
2020	linoleic-acid
2021	gamma-homolinolenic-acid
2022	imidazolidinyl-urea
2023	prostaglandin-b2
2024	gamma-linolenic-acid
2025	alpha-linolenic-acid
2026	rescinnamine
2027	butein
2028	umbelliferone
2029	harpagoside
2030	kawain
2031	retrorsine
2032	seneciphylline
2033	prunetin
2034	flupentixol
2035	4-hydroxy-2-nonenal
2036	arachidonamide
2037	dosulepin
2038	levetiracetam
2039	topiramate
2040	STOCK1S-03920
2041	olvanil
2042	LY-344864
2043	fluprostenol
2044	LY-320135
2045	L-168049
2046	SR-142948
2047	SR-59230A
2048	PSB-1115
2049	U-46619
2050	eicosatrienoic-acid
2051	mead-acid
2052	docosatrienoic-acid
2053	deoxyrhapontin
2054	isoeugenol
2055	fexaramine
2056	HSP90-inhibitor
2057	tyrphostin-AG-538
2058	tyrphostin-46
2059	tyrphostin-AG-835
2060	tyrphostin-AG-494
2061	tyrphostin-AG-527
2062	semaxanib
2063	bis-tyrphostin
2064	GW-583340
2065	ARG-CSC-91
2066	morphothebaine
2067	AG-494
2068	tyrphostin-AG-555
2069	tyrphostin-AG-556
2070	tyrphostin
2071	farnesylthiotriazole
2072	oleylethanolamide
2073	ST-638
2074	KU-C103874
2075	tetramethylsilane
2076	flavokavain-b
2077	batimastat
2078	SAL-1
2079	calycanthine
2080	deltaline
2081	gedunin
2082	DY-131
2083	famotidine
2084	salubrinal
2085	PHCCC
2086	MW-STK33-2C
2087	RG-14620
2088	PPT
2089	GR-46611
2090	MW-STK33-4A
2091	CPCCOEt
2092	SIB-1757
2093	OMDM-2
2094	proxyfan
2095	linoleamide
2096	cinalukast
2097	eicosadienoic-acid
2098	arvanil
2099	chloroform
2100	gavestinel
2101	EMF-csc-9
2102	PSH-013
2103	L-750667
2104	MRS-1754
2105	RS-16566
2106	RO-25-6981
2107	decafluorobutane
2108	ALX-5407
2109	YM-976
2110	SB-334867
2111	GS-39783
2112	WAY-629
2113	l-erythro-MAPP
2114	erbstatin-analog
2115	berbamine
2116	dichlorobenzamil
2117	U-74389F
2118	MBCQ
2119	ryanodine
2120	tetrahydrocannabinol-7-oic-acid
2121	Ala-Ala-Phe-CMK
2122	dibutyrylcyclic-gmp
2123	Cyclo-[Arg-Gly-Asp-D-Phe-Val]
2124	heptaminol
2125	haematoxylin-pentaacetate
2126	monocrotaline
2127	isogedunin
2128	endecaphyllin-x
2129	iriflophenone
2130	irilin-a
2131	vitexin
2132	nifurtimox
2133	SANT-1
2134	GR-32191
2135	JAS07-001
2136	BAY-59-3074
2137	solanine
2138	MEK1-2-inhibitor
2139	PQ-401
2140	1,2-dichlorobenzene
2141	DMEOB
2142	PNU-282987
2143	EO-1428
2144	givinostat
2145	L-803087
2146	ZK-164015
2147	CO-102862
2148	PD-160170
2149	J-104129
2150	TC-2559
2151	proscillaridin
2152	MAZ-51
2153	JTE-907
2154	L-692585
2155	T-98475
2156	PSB-11
2157	GR-79236
2158	TAS-301
2159	DMP-543
2160	diphenhydramine
2161	NNC-05-2090
2162	NGB-2904
2163	EMD-66684
2164	L-368899
2165	CDC
2166	RS-79948
2167	PNU-96415E
2168	PD-166793
2169	DMAB-anabaseine
2170	GW-0742
2171	RS-504393
2172	nTZDpa
2173	PD-198306
2174	NTNCB
2175	NS-3694
2176	JTE-013
2177	vanoxerine
2178	VUF-5681
2179	JNJ-10191584
2180	PHA-665752
2181	SCH-442416
2182	R-96544
2183	phosphodiesterase-V-inhibitor-II
2184	PHTPP
2185	ivachtin
2186	TMPH
2187	KI-8751
2188	cardiogenol-c
2189	CMPD-1
2190	trap-101
2191	CGP-57380
2192	PSB-36
2193	Y-134
2194	lisuride
2195	terguride
2196	KU-C103670
2197	KU-C103671
2198	KU-C103443N
2199	SD-169
2200	esculin
2201	SD-6-035-A6
2202	O-2050
2203	SDM25N
2204	DAU-5884
2205	prometon
2206	AZ-10417808
2207	RO-10-5824
2208	SQ-29548
2209	ZM-323881
2210	bongkrek-acid
2211	JMV-431
2212	VAMA-37
2213	SDZ-WAG-994
2214	KU-C104236N
2215	DPO-1
2216	eplerenone
2217	KU-C103868
2218	RAN-02
2219	EMF-sumo1-10
2220	orthothymotinic-acid
2221	CD-00491SC
2222	ML-3163
2223	butacaine
2224	ungerine
2225	CA-074-Me
2226	NK26-I-41-1
2227	nitrarine
2228	gelsemine
2229	NK42-I-109-1
2230	JAK3-Inhibitor-II
2231	asiaticoside
2232	tyrphostin-B44
2233	heliotrine
2234	karakoline
2235	NSC-663284
2236	mocimycin
2237	PLX-4720
2238	PSH-024
2239	PSH-021
2240	PSH-003
2241	JAS07-010
2242	JAS07-008
2243	JAS07-005
2244	PSH-028
2245	PSH-026
2246	SD-6-035-A3
2247	PSH-025
2248	PSH-027
2249	PSH-008
2250	PSH-023
2251	PSH-010
2252	JAS07-003
2253	chrysenequinone
2254	FU-JMBII113B
2255	FU-JMBII105B
2256	FU-JMBII227B
2257	FU-JMBII127B
2258	UCL-2077
2259	TMI-15
2260	RK-682
2261	PI-828
2262	O-1918
2263	MW-STK33-22
2264	chlorzoxazone
2265	estradiol-valerate
2266	carbon-tetrachloride
2267	DMBA
2268	LFM-A12
2269	altanserin
2270	KU-C103428N
2271	SDZ-NKT-343
2272	RAN-05
2273	VU-0403126
2274	NSC-3852
2275	GW-311616
2276	BVT-948
2277	embelin
2278	sappanone-a
2279	YM-90709
2280	flunixin
2281	ST-001903
2282	SJB-AF-2
2283	BP-554
2284	DL-TBOA
2285	hexamethonium
2286	tyrphostin-AG-82
2287	SU-6656
2288	dimercaptosuccinic-acid
2289	SD-6-035-B3
2290	acyclovir
2291	nerol
2292	SD-6-035-B4
2293	androstenedione
2294	propafenone
2295	oxidopamine
2296	MW-STK33-1B
2297	trichloroethylene
2298	marbofloxacin
2299	khellin
2300	sulfadiazine
2301	tributyltin
2302	KU-C103885
2303	KU-C104127
2304	KU-C104129
2305	KU-C104131
2306	WZ-4002
2307	kinetin
2308	KU-C104141
2309	tetrachloroethylene
2310	KU-C104218
2311	ARG-TC-41
2312	KU-C104253
2313	etidronic-acid
2314	bulleyaconitine-a
2315	DCPIB
2316	GW-6471
2317	n-arachidonyl-GABA
2318	celiprolol
2319	KU-C104488
2320	KU-C104495
2321	RAN-29
2322	RAN-27
2323	VU-0410183-2
2324	VU-0418946-1
2325	SD-6-035-A4
2326	MW-A1-18
2327	MW-A1-14
2328	ST-4062971
2329	BJM-AF-64
2330	CAM-9-021
2331	SD-6-035-A11
2332	ARG-CSC2-40
2333	BJM-CSC-19
2334	misoprostol
2335	ARG-CSC2-23
2336	CVF-SUMO-11
2337	TUL-XX025TFA
2338	dipivefrine
2339	rivastigmine
2340	flavanone
2341	2',5'-dideoxyadenosine
2342	dihydrodeoxygedunin
2343	iloperidone
2344	clofilium
2345	gangaleoidin
2346	epicatechin
2347	sisomicin
2348	tiletamine
2349	benidipine
2350	benserazide
2351	molindone
2352	brazilin
2353	sulfaphenazole
2354	procarbazine
2355	GR-103691
2356	1-phenylbiguanide
2357	allantoxanamide
2358	amperozide
2359	indometacin
2360	mizolastine
2361	KU-C103869
2362	methoxychlor
2363	AG-879
2364	lomifylline
2365	todralazine
2366	5'-guanidinonaltrindole
2367	BIX-02189
2368	homochlorcyclizine
2369	KU-C103884
2370	BML-257
2371	leucovorin
2372	ipriflavone
2373	amiloride
2374	splitomycin
2375	dofetilide
2376	VU-0415108-1
2377	VU-0415113-1
2378	VU-0415012
2379	VU-0011562
2380	VU-0415010
2381	VU-0415011
2382	VU-0365117-1
2383	VU-0365118-1
2384	VU-0365121-1
2385	17-beta-estradiol
2386	KU-C104126N
2387	KU-C104220
2388	lynestrenol
2389	VU-0400195-3
2390	VU-0366037-2
2391	VU-0415374-1
2392	VU-0400071-3
2393	ampyrone
2394	VU-0400193-3
2395	VU-0404997-2
2396	VU-0420363-1
2397	VU-0420364-1
2398	VU-0415533-1
2399	VU-0415535-1
2400	VU-0415555-1
2401	VU-0415556-1
2402	vesamicol
2403	CCT036477
2404	EMF-bca1-60
2405	EMF-BCA1-64
2406	pyridine-2,4-dicarboxylic-acid
2407	KUC104547N
2408	KU-C104545N
2409	KUC104542N
2410	KUC104502N
2411	piperine
2412	MDL-29951
2413	azauridine
2414	MW-RAS9
2415	TL-HRAS-24
2416	TL-HRAS-27
2417	VU-0447126-2
2418	VU-0447134-2
2419	VU-0447127-2
2420	ARG-A1-2
2421	ARG-A1-22
2422	VU-0424182-2
2423	VU-0405166-2
2424	VU-0405172-2
2425	VU-0414833-2
2426	VU-0424206-1
2427	VU-0413807-2
2428	VU-0413255-1
2429	VU-0418000-1
2430	VU-0413243-1
2431	VU-0413247-1
2432	VU-0413238-1
2433	AT-CSC-07
2434	AT-CSC-18
2435	CAM-9-026
2436	DM-163
2437	DM-161
2438	methyl-fasudil
2439	TUL-XXI039
2440	ropivacaine
2441	TUL-XX023
2442	TUL_XX087
2443	BG-STK33-03
2444	melphalan
2445	TUL_XIX002
2446	alizapride
2447	TUL_XIX003
2448	MW-STK33-1C
2449	MW-STK33-97
2450	BG-STK33-59
2451	hyperoside
2452	TUL_XXI035
2453	BG-STK33-55
2454	MW-STK33-100
2455	MW-STK33-2B
2456	benactyzine
2457	mesoridazine
2458	alaproclate
2459	carprofen
2460	phensuximide
2461	ondansetron
2462	latrunculin-b
2463	perhexiline
2464	procaterol
2465	altrenogest
2466	gitoxigenin
2467	BMY-7378
2468	pidotimod
2469	bicalutamide
2470	disopyramide
2471	KIN001-127
2472	LFM-A13
2473	BJM-CSC-15
2474	ibrutinib
2475	remacemide
2476	citalopram
2477	Broad-Sai-071
2478	ciprofibrate
2479	bafilomycin
2480	zileuton
2481	selamectin
2482	fumonisin-b1
2483	temsirolimus
2484	AICA-ribonucleotide
2485	phenoxybenzamine
2486	brompheniramine
2487	evodiamine
2488	aminophylline
2489	aminopentamide
2490	hydroxyl
2491	pronetalol
2492	baclofen
2493	PT-630
2494	K784-3131
2495	baccatin-III
2496	GSK-690693
2497	tropicamide
2498	KU-C104255
2499	bendroflumethiazide
2500	cinobufagin
2501	meloxicam
2502	thioridazine
2503	chloroquine
2504	thalidomide
2505	cyanoquinoline-11
2506	ticlopidine
2507	AG-14361
2508	sparfosic-acid
2509	indole
2510	RS-23597-190
2511	amoxapine
2512	EMF-sumo1-12
2513	raclopride
2514	hexamethylenebisacetamide
2515	LDN-193189
2516	DL-PDMP
2517	AM-580
2518	alda-1
2519	suprofen
2520	letrozole
2521	arachidonyl-trifluoro-methane
2522	rotenone
2523	SID-26681509
2524	3-amino-benzamide
2525	KU-0060648
2526	FGIN-1-27
2527	PRL-3-inhibitor-I
2528	BO2-inhibits-RAD51
2529	phenanthridone
2530	MW-SHH-97
2531	PJ-34
2532	glipizide
2533	r(-)-propylnorapomorphine
2534	XAV-939
2535	4-(2-Amino-ethyl)-benzenesulfonamide
2536	artemether
2537	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide
2538	MW-SHH-151
2539	gemcitabine
2540	phloretin
2541	methylene-blue
2542	PTB1
2543	WY-01-034
2544	KUC111109N
2545	Gly-Gly-PALO
2546	SCH-79797
2547	HLI-373
2548	COT-10b
2549	KIN001-266
2550	ST-023431
2551	MW-SHH-250
2552	prochlorperazine
2553	erismodegib
2554	MST-312
2555	cefaclor
2556	RO-28-1675
2557	diflunisal
2558	targinine
2559	YL-60
2560	KM-00519SC
2561	busulfan
2562	UTMB-00042
2563	piperlongumine
2564	procaine
2565	MW-SHH-54
2566	4-iodo-6-phenylpyrimidine
2567	KU-C103867
2568	cytochalasin-b
2569	carbacyclin
2570	AKT-inhibitor-IV
2571	flutamide
2572	KN-62
2573	JNJ-38877605
2574	L-690330
2575	CD-437
2576	clemastine
2577	torasemide
2578	1-benzylimidazole
2579	DG-041
2580	KUC104235N
2581	isoliquiritigenin
2582	ZK-93423
2583	levodopa
2584	SD-6-035-A1
2585	2-aminopurine
2586	alitretinoin
2587	darinaparsin
2588	niclosamide
2589	NF-449
2590	clozapine
2591	MW-SHH-28
2592	zardaverine
2593	imipramine
2594	quiflapon
2595	STAT3-inhibitor-VI
2596	aminoindazole
2597	DAC-003
2598	tyrphostin-1
2599	ASN-05257430
2600	miglitol
2601	WY-01-045
2602	diethylcarbamazine
2603	thioproperazine
2604	bezafibrate
2605	methapyrilene
2606	azelastine
2607	rhodomyrtoxin-b
2608	bephenium
2609	piribedil
2610	tyrphostin-51
2611	NU-1025
2612	prazosin
2613	prima-1-met
2614	KU-C103658
2615	KU-C103882
2616	phenoxazine
2617	amitriptyline
2618	inhibitor-BEC
2619	CHEMBL-1222381
2620	pemetrexed
2621	KU-C104219
2622	phenethyl-isothiocyanate
2623	UK-356618
2624	nitrazepam
2625	AT1-SHH-29
2626	meticrane
2627	acetylcysteine
2628	propentofylline
2629	trequinsin
2630	irbesartan
2631	CAY-10594
2632	anagrelide
2633	JAS07-009
2634	lomerizine
2635	tipifarnib-P2
2636	tipifarnib
2637	orlistat
2638	methoxsalen
2639	triflupromazine
2640	KUC105208
2641	GANT-58
2642	EMF-bca1-57
2643	KO-143
2644	ebelactone-b
2645	SJB-shh-31
2646	KU-C103853
2647	STK-721917
2648	icariin
2649	KUC103904N
2650	lobeline
2651	zoxazolamine
2652	pazufloxacin
2653	quinoclamine
2654	TGX-115
2655	milrinone
2656	KU-0063794
2657	GDC-0879
2658	MLN-4924
2659	ursolic-acid
2660	dicycloverine
2661	phorbol-myristate-acetate
2662	quetiapine
2663	PF-3845
2664	L-690488
2665	fipexide
2666	KU-C104142
2667	GSK-2334470
2668	KU-C104226
2669	Broad-Sai-370
2670	GW-9508
2671	JAS07-002
2672	EMF-bca1-16
2673	carbamazepine
2674	KUC111774N
2675	MW-SHH-98
2676	urapidil
2677	PF-04217903
2678	ZM-336372
2679	KU-C104133
2680	telmisartan
2681	irsogladine
2682	UNC-0321
2683	morantel
2684	TFMPP
2685	alendronic-acid
2686	FTI-276
2687	rizatriptan
2688	ARG-CSC-18
2689	moxonidine
2690	menadione
2691	HTS-11203SC
2692	EXO-1
2693	MW-A1-12
2694	FPL-64176
2695	metformin
2696	DC-45-A2
2697	triacsin-c
2698	M2-PK-activator
2699	KU-C104122
2700	vorinostat
2701	PF-750
2702	CAY-10618
2703	NFKB-activation-inhibitor-II
2704	glutamine
2705	perospirone
2706	KU-C104145
2707	cytosporone-b
2708	KUC103893N
2709	alvocidib
2710	dextrorphan
2711	CI-976
2712	rucaparib
2713	KUC103903N
2714	RG-108
2715	PKCbeta-inhibitor
2716	trifluoperazine
2717	AT1-SHH-09
2718	ABT-751
2719	ST-208960
2720	benzonatate
2721	triamterene
2722	MW-SHH-61
2723	16,16-dimethylprostaglandin-e2
2724	AC-55649
2725	mannitol
2726	buspirone
2727	ERK-inhibitor-11E
2728	lorglumide
2729	DR-2313
2730	SD-6-035-A12
2731	probenecid
2732	KU-C104228
2733	nitazoxanide
2734	itopride
2735	droperidol
2736	PSH-022
2737	SD-6-035-A2
2738	maraviroc
2739	racecadotril
2740	prenylamine
2741	SD-6-035-B1
2742	CTPB
2743	SD-6-035-A10
2744	guanethidine
2745	fatostatin
2746	PIK-90
2747	pyrvinium-pamoate
2748	quinine
2749	EMF-sumo1-9
2750	CVF-SUMO-13
2751	GSK-429286A
2752	AT-SUMO-1
2753	ST-4034902
2754	cyclazosin
2755	K784-3187
2756	practolol
2757	pirlindole
2758	EMF-sumo1-6
2759	kepone
2760	butirosin
2761	isoxicam
2762	moxisylyte
2763	BML-ST330
2764	ticarcillin
2765	bepridil
2766	EMF-sumo1-2
2767	fenoterol
2768	pindolol
2769	EMF-sumo1-1
2770	neurodazine
2771	bretylium
2772	desmethylclomipramine
2773	AZD-5438
2774	alprenolol
2775	methyl-dopate
2776	levocabastine
2777	fluoxymesterone
2778	NS-1619
2779	KUC104240N
2780	GW-1929
2781	profenamine
2782	lorazepam
2783	ethotoin
2784	fluoxetine
2785	iocetamic-acid
2786	cyclopenthiazide
2787	amfepramone
2788	tremulacin
2789	fipronil
2790	esomeprazole
2791	helveticoside
2792	EHPG-piperazine
2793	atracurium
2794	lymecycline
2795	merck-ketone
2796	mephenytoin
2797	KU-C103655
2798	gabexate
2799	guaifenesin
2800	bethanechol
2801	RO-08-2750
2802	SD-8-006
2803	MRS-1334
2804	PRE-084
2805	pidorubicine
2806	JX-401
2807	clioquinol
2808	methyl-angolensate
2809	pepstatin
2810	benzopurpurin-4b
2811	phenolphthalein
2812	rofecoxib
2813	VX-702
2814	ebselen
2815	aliskiren
2816	EI-247
2817	furan
2818	PU-H71
2819	hydroflumethiazide
2820	domperidone
2821	bumetanide
2822	bithionol
2823	E-4031
2824	W-5
2825	SCH-23390
2826	metyrapone
2827	icilin
2828	meclofenamic-acid
2829	nimetazepam
2830	BAS-09104376
2831	arctigenin
2832	risperidone
2833	mirin
2834	tripelennamine
2835	SPB02137
2836	BAY-36-7620
2837	nabumetone
2838	FR-180204
2839	glycerol
2840	amonafide
2841	JWE-035
2842	thiamine
2843	icosapent
2844	HY-11007
2845	teicoplanin
2846	cosmosiin
2847	SKF-81297
2848	L-701324
2849	albendazole
2850	ST-019366
2851	naringenin
2852	tyrphostin-AG-1295
2853	everolimus
2854	SB-218078
2855	ritanserin
2856	indoprofen
2857	etomidate
2858	iobenguane
2859	rivaroxaban
2860	isotretinoin
2861	metamizole
2862	ST-012030
2863	methoprene-acid
2864	3-methyl-GABA
2865	deoxyandirobin
2866	desipramine
2867	tacrine
2868	trolox
2869	CITCO
2870	JL-7-128
2871	buparlisib
2872	erlotinib
2873	lidocaine
2874	trimetozine
2875	AMG-9810
2876	KCl
2877	SU-11652
2878	KIN001-220
2879	KDM-096
2880	ALW-II-38-3
2881	primidone
2882	noreleagnine
2883	torin-2
2884	RS-39604
2885	BMS-509744
2886	famprofazone
2887	bupivacaine
2888	trans-7-hydroxy-pipat
2889	7,8-dihydro-L-biopterin
2890	salmeterol
2891	importazole
2892	bupropion
2893	terfenadine
2894	cilnidipine
2895	alfuzosin
2896	flecainide
2897	verapamil
2898	carvedilol
2899	BCI-hydrochloride
2900	orteronel
2901	troglitazone
