id	patient_subgroup_id	drug_id	regulation_sign
76991	681	1865	1
76992	681	2041	1
76993	681	1273	1
76994	681	2075	1
76995	681	2087	1
76996	681	2095	1
76997	681	1282	1
76998	681	2187	1
76999	681	2202	1
77000	681	2230	1
77001	681	174	1
77002	681	2258	1
77003	681	2298	1
77004	681	2315	1
77005	681	2328	1
77006	681	2352	1
77007	681	2355	1
77008	681	2364	1
77009	681	2375	1
77010	681	2470	1
77011	681	2544	1
77012	681	2612	1
77013	681	221	1
77014	681	2635	1
77015	681	2658	1
77016	681	1302	1
77017	681	2696	1
77018	681	2697	1
77019	681	2714	1
77020	681	1305	1
77021	681	2748	1
77022	681	75	1
77023	681	2780	1
77024	681	2836	1
77025	681	2863	1
77026	681	1320	1
77027	681	252	1
77028	681	2903	1
77029	681	2922	1
77030	681	2923	1
77031	681	1383	1
77032	681	602	1
77033	681	3090	1
77034	681	3107	1
77035	681	3215	1
77036	681	3244	1
77037	681	3319	1
77038	681	1184	1
77039	681	165	1
77040	681	3439	1
77041	681	1238	1
77042	681	3528	1
77043	681	138	-1
77044	681	151	-1
77045	681	293	-1
77046	681	395	-1
77047	681	411	-1
77048	681	557	-1
77049	681	671	-1
77050	681	797	-1
77051	681	848	-1
77052	681	944	-1
77053	681	1074	-1
77054	681	1080	-1
77055	681	226	-1
77056	681	1152	-1
77057	681	1207	-1
77058	681	1304	-1
77059	681	1341	-1
77060	681	1374	-1
77061	681	578	-1
77062	681	1352	-1
77063	681	1572	-1
77064	681	1087	-1
77065	681	2043	-1
77066	681	2209	-1
77067	681	2252	-1
77068	681	2306	-1
77069	681	2406	-1
77070	681	2554	-1
77071	681	2633	-1
77072	681	2649	-1
77073	681	2809	-1
77074	681	2886	-1
77075	681	2901	-1
77076	681	2968	-1
77077	681	2979	-1
77078	681	3014	-1
77079	681	3154	-1
77080	681	3208	-1
77081	681	3218	-1
77082	681	3224	-1
77083	681	3250	-1
77084	681	1093	-1
77085	681	3276	-1
77086	681	1388	-1
77087	681	3343	-1
77088	681	122	-1
77089	681	3447	-1
77090	681	3477	-1
77091	681	3488	-1
77092	681	3550	-1
77093	682	55	1
77094	682	70	1
77095	682	97	1
77096	682	168	1
77097	682	203	1
77098	682	101	1
77099	682	237	1
77100	682	273	1
77101	682	328	1
77102	682	340	1
77103	682	342	1
77104	682	344	1
77105	682	482	1
77106	682	562	1
77107	682	566	1
77108	682	577	1
77109	682	591	1
77110	682	612	1
77111	682	674	1
77112	682	691	1
77113	682	883	1
77114	682	895	1
77115	682	980	1
77116	682	1009	1
77117	682	1024	1
77118	682	1065	1
77119	682	1086	1
77120	682	1089	1
77121	682	1100	1
77122	682	1122	1
77123	682	1171	1
77124	682	1176	1
77125	682	349	1
77126	682	1339	1
77127	682	147	1
77128	682	1120	1
77129	682	1188	1
77130	682	549	1
77131	682	276	1
77132	682	661	1
77133	682	1088	1
77134	682	1422	1
77135	682	1472	1
77136	682	1619	1
77137	682	1621	1
77138	682	244	1
77139	682	1250	1
77140	682	1697	1
77141	682	1775	1
77142	682	1783	1
77143	682	1797	1
77144	682	1262	1
77145	682	1837	1
77146	682	1881	1
77147	682	1910	1
77148	682	1920	1
77149	682	1984	1
77150	682	2022	1
77151	682	2064	1
77152	682	1273	1
77153	682	2090	1
77154	682	2095	1
77155	682	2105	1
77156	682	2126	1
77157	682	2127	1
77158	682	2154	1
77159	682	2157	1
77160	682	2231	1
77161	682	2236	1
77162	682	2302	1
77163	682	2381	1
77164	682	2396	1
77165	682	2415	1
77166	682	2419	1
77167	682	2436	1
77168	682	2444	1
77169	682	2461	1
77170	682	2497	1
77171	682	2534	1
77172	682	2603	1
77173	682	2686	1
77174	682	2707	1
77175	682	2714	1
77176	682	2863	1
77177	682	17	1
77178	682	398	1
77179	682	3120	1
77180	682	3191	1
77181	682	3287	1
77182	682	3300	1
77183	682	669	1
77184	682	165	1
77185	682	3407	1
77186	682	3484	1
77187	682	3512	1
77188	682	3515	1
77189	682	3523	1
77190	682	3555	1
77191	682	1	-1
77192	682	46	-1
77193	682	60	-1
77194	682	91	-1
77195	682	118	-1
77196	682	157	-1
77197	682	167	-1
77198	682	189	-1
77199	682	227	-1
77200	682	235	-1
77201	682	267	-1
77202	682	325	-1
77203	682	131	-1
77204	682	382	-1
77205	682	385	-1
77206	682	395	-1
77207	682	428	-1
77208	682	452	-1
77209	682	486	-1
77210	682	546	-1
77211	682	547	-1
77212	682	421	-1
77213	682	647	-1
77214	682	690	-1
77215	682	748	-1
77216	682	839	-1
77217	682	83	-1
77218	682	909	-1
77219	682	923	-1
77220	682	937	-1
77221	682	952	-1
77222	682	535	-1
77223	682	969	-1
77224	682	981	-1
77225	682	1035	-1
77226	682	1041	-1
77227	682	979	-1
77228	682	1095	-1
77229	682	1208	-1
77230	682	1225	-1
77231	682	1233	-1
77232	682	141	-1
77233	682	1256	-1
77234	682	327	-1
77235	682	1271	-1
77236	682	1292	-1
77237	682	1304	-1
77238	682	1305	-1
77239	682	1319	-1
77240	682	602	-1
77241	682	1344	-1
77242	682	1351	-1
77243	682	1352	-1
77244	682	1353	-1
77245	682	1375	-1
77246	682	1381	-1
77247	682	1390	-1
77248	682	868	-1
77249	682	1399	-1
77250	682	1403	-1
77251	682	24	-1
77252	682	36	-1
77253	682	496	-1
77254	682	578	-1
77255	682	587	-1
77256	682	616	-1
77257	682	310	-1
77258	682	732	-1
77259	682	1427	-1
77260	682	1490	-1
77261	682	1513	-1
77262	682	1537	-1
77263	682	1541	-1
77264	682	1566	-1
77265	682	1569	-1
77266	682	1573	-1
77267	682	1575	-1
77268	682	1608	-1
77269	682	1639	-1
77270	682	1678	-1
77271	682	1367	-1
77272	682	1718	-1
77273	682	1747	-1
77274	682	1786	-1
77275	682	1791	-1
77276	682	1803	-1
77277	682	1832	-1
77278	682	1902	-1
77279	682	1933	-1
77280	682	1949	-1
77281	682	1954	-1
77282	682	557	-1
77283	682	2122	-1
77284	682	2161	-1
77285	682	2207	-1
77286	682	2215	-1
77287	682	2250	-1
77288	682	2252	-1
77289	682	2270	-1
77290	682	653	-1
77291	682	2323	-1
77292	682	2331	-1
77293	682	2351	-1
77294	682	2400	-1
77295	682	2428	-1
77296	682	1314	-1
77297	682	69	-1
77298	682	2509	-1
77299	682	2525	-1
77300	682	2555	-1
77301	682	1317	-1
77302	682	1348	-1
77303	682	2629	-1
77304	682	2634	-1
77305	682	2638	-1
77306	682	467	-1
77307	682	2652	-1
77308	682	2654	-1
77309	682	2673	-1
77310	682	2706	-1
77311	682	2711	-1
77312	682	2721	-1
77313	682	2733	-1
77314	682	2754	-1
77315	682	312	-1
77316	682	2872	-1
77317	682	2886	-1
77318	682	2894	-1
77319	682	2901	-1
77320	682	2912	-1
77321	682	2932	-1
77322	682	1330	-1
77323	682	2947	-1
77324	682	2951	-1
77325	682	2965	-1
77326	682	117	-1
77327	682	2983	-1
77328	682	2994	-1
77329	682	3002	-1
77330	682	3016	-1
77331	682	3039	-1
77332	682	3078	-1
77333	682	3099	-1
77334	682	3101	-1
77335	682	3102	-1
77336	682	3106	-1
77337	682	3144	-1
77338	682	3150	-1
77339	682	3154	-1
77340	682	697	-1
77341	682	3172	-1
77342	682	3186	-1
77343	682	3202	-1
77344	682	1374	-1
77345	682	3228	-1
77346	682	3241	-1
77347	682	3260	-1
77348	682	3265	-1
77349	682	3280	-1
77350	682	3334	-1
77351	682	3343	-1
77352	682	3360	-1
77353	682	3369	-1
77354	682	1402	-1
77355	682	3376	-1
77356	682	1237	-1
77357	682	1061	-1
77358	682	3425	-1
77359	682	1405	-1
77360	682	3434	-1
77361	682	306	-1
77362	682	3457	-1
77363	682	373	-1
77364	682	1247	-1
77365	682	3501	-1
77366	682	3535	-1
77367	682	3551	-1
77368	682	778	-1
77369	682	1358	-1
77370	682	3578	-1
77371	683	6	1
77372	683	10	1
77373	683	14	1
77374	683	38	1
77375	683	46	1
77376	683	56	1
77377	683	87	1
77378	683	93	1
77379	683	95	1
77380	683	106	1
77381	683	111	1
77382	683	126	1
77383	683	151	1
77384	683	155	1
77385	683	163	1
77386	683	171	1
77387	683	183	1
77388	683	192	1
77389	683	201	1
77390	683	225	1
77391	683	173	1
77392	683	235	1
77393	683	272	1
77394	683	291	1
77395	683	296	1
77396	683	302	1
77397	683	303	1
77398	683	313	1
77399	683	325	1
77400	683	338	1
77401	683	341	1
77402	683	359	1
77403	683	375	1
77404	683	425	1
77405	683	430	1
77406	683	442	1
77407	683	452	1
77408	683	455	1
77409	683	473	1
77410	683	491	1
77411	683	496	1
77412	683	498	1
77413	683	500	1
77414	683	502	1
77415	683	509	1
77416	683	511	1
77417	683	513	1
77418	683	518	1
77419	683	525	1
77420	683	530	1
77421	683	534	1
77422	683	542	1
77423	683	544	1
77424	683	547	1
77425	683	553	1
77426	683	554	1
77427	683	575	1
77428	683	579	1
77429	683	596	1
77430	683	598	1
77431	683	619	1
77432	683	634	1
77433	683	635	1
77434	683	638	1
77435	683	651	1
77436	683	669	1
77437	683	672	1
77438	683	723	1
77439	683	734	1
77440	683	122	1
77441	683	740	1
77442	683	744	1
77443	683	750	1
77444	683	762	1
77445	683	766	1
77446	683	786	1
77447	683	797	1
77448	683	811	1
77449	683	824	1
77450	683	826	1
77451	683	847	1
77452	683	83	1
77453	683	874	1
77454	683	883	1
77455	683	884	1
77456	683	890	1
77457	683	897	1
77458	683	919	1
77459	683	931	1
77460	683	938	1
77461	683	947	1
77462	683	981	1
77463	683	984	1
77464	683	985	1
77465	683	992	1
77466	683	996	1
77467	683	1009	1
77468	683	1020	1
77469	683	1022	1
77470	683	1037	1
77471	683	1049	1
77472	683	1059	1
77473	683	1062	1
77474	683	1070	1
77475	683	1085	1
77476	683	937	1
77477	683	1100	1
77478	683	1109	1
77479	683	1113	1
77480	683	1125	1
77481	683	1126	1
77482	683	1170	1
77483	683	934	1
77484	683	1184	1
77485	683	1190	1
77486	683	1199	1
77487	683	1157	1
77488	683	726	1
77489	683	1208	1
77490	683	1219	1
77491	683	1232	1
77492	683	65	1
77493	683	1241	1
77494	683	1262	1
77495	683	464	1
77496	683	1270	1
77497	683	557	1
77498	683	1277	1
77499	683	113	1
77500	683	900	1
77501	683	1287	1
77502	683	871	1
77503	683	135	1
77504	683	1305	1
77505	683	1319	1
77506	683	1320	1
77507	683	62	1
77508	683	1325	1
77509	683	1328	1
77510	683	1352	1
77511	683	848	1
77512	683	1356	1
77513	683	1360	1
77514	683	972	1
77515	683	1380	1
77516	683	767	1
77517	683	1396	1
77518	683	209	1
77519	683	1398	1
77520	683	1406	1
77521	683	1409	1
77522	683	1415	1
77523	683	280	1
77524	683	357	1
77525	683	570	1
77526	683	578	1
77527	683	715	1
77528	683	721	1
77529	683	727	1
77530	683	765	1
77531	683	800	1
77532	683	962	1
77533	683	1056	1
77534	683	1095	1
77535	683	1103	1
77536	683	1427	1
77537	683	1428	1
77538	683	1439	1
77539	683	1440	1
77540	683	1442	1
77541	683	1450	1
77542	683	1468	1
77543	683	1474	1
77544	683	1480	1
77545	683	1481	1
77546	683	1399	1
77547	683	1492	1
77548	683	1337	1
77549	683	1496	1
77550	683	1500	1
77551	683	1242	1
77552	683	1511	1
77553	683	1513	1
77554	683	1518	1
77555	683	1522	1
77556	683	773	1
77557	683	1540	1
77558	683	1543	1
77559	683	1553	1
77560	683	1555	1
77561	683	1557	1
77562	683	1567	1
77563	683	1577	1
77564	683	1596	1
77565	683	1603	1
77566	683	1616	1
77567	683	1622	1
77568	683	1629	1
77569	683	1632	1
77570	683	749	1
77571	683	1668	1
77572	683	1670	1
77573	683	1674	1
77574	683	1687	1
77575	683	1692	1
77576	683	1699	1
77577	683	1710	1
77578	683	1713	1
77579	683	1720	1
77580	683	1256	1
77581	683	1737	1
77582	683	1738	1
77583	683	1739	1
77584	683	1742	1
77585	683	1404	1
77586	683	1769	1
77587	683	1783	1
77588	683	1795	1
77589	683	1354	1
77590	683	1797	1
77591	683	1836	1
77592	683	1858	1
77593	683	1868	1
77594	683	1869	1
77595	683	1873	1
77596	683	1880	1
77597	683	1884	1
77598	683	1916	1
77599	683	846	1
77600	683	1925	1
77601	683	1345	1
77602	683	1948	1
77603	683	1957	1
77604	683	1963	1
77605	683	1968	1
77606	683	1972	1
77607	683	1976	1
77608	683	1981	1
77609	683	1984	1
77610	683	1985	1
77611	683	2002	1
77612	683	2034	1
77613	683	2037	1
77614	683	1402	1
77615	683	2065	1
77616	683	2071	1
77617	683	2080	1
77618	683	2093	1
77619	683	2098	1
77620	683	2100	1
77621	683	2139	1
77622	683	2142	1
77623	683	2143	1
77624	683	2146	1
77625	683	2157	1
77626	683	1284	1
77627	683	2197	1
77628	683	2200	1
77629	683	2201	1
77630	683	2205	1
77631	683	2208	1
77632	683	2216	1
77633	683	2218	1
77634	683	2219	1
77635	683	2228	1
77636	683	2233	1
77637	683	2239	1
77638	683	2263	1
77639	683	2277	1
77640	683	2279	1
77641	683	2280	1
77642	683	2292	1
77643	683	2297	1
77644	683	2299	1
77645	683	2301	1
77646	683	2305	1
77647	683	2306	1
77648	683	2317	1
77649	683	2323	1
77650	683	2324	1
77651	683	2326	1
77652	683	2342	1
77653	683	1233	1
77654	683	487	1
77655	683	2359	1
77656	683	2365	1
77657	683	2383	1
77658	683	2385	1
77659	683	2394	1
77660	683	2395	1
77661	683	2403	1
77662	683	2408	1
77663	683	2415	1
77664	683	2439	1
77665	683	2457	1
77666	683	2460	1
77667	683	2484	1
77668	683	2485	1
77669	683	2512	1
77670	683	2555	1
77671	683	2564	1
77672	683	2569	1
77673	683	2571	1
77674	683	2589	1
77675	683	1317	1
77676	683	2595	1
77677	683	2596	1
77678	683	2605	1
77679	683	802	1
77680	683	2631	1
77681	683	2634	1
77682	683	2643	1
77683	683	2647	1
77684	683	2649	1
77685	683	2683	1
77686	683	2691	1
77687	683	2706	1
77688	683	2707	1
77689	683	2720	1
77690	683	1378	1
77691	683	2742	1
77692	683	2746	1
77693	683	2747	1
77694	683	1385	1
77695	683	2762	1
77696	683	2768	1
77697	683	2783	1
77698	683	2804	1
77699	683	2815	1
77700	683	312	1
77701	683	2819	1
77702	683	2826	1
77703	683	2827	1
77704	683	2828	1
77705	683	2853	1
77706	683	1413	1
77707	683	2919	1
77708	683	2934	1
77709	683	2951	1
77710	683	2953	1
77711	683	2954	1
77712	683	2970	1
77713	683	117	1
77714	683	2974	1
77715	683	2979	1
77716	683	3004	1
77717	683	3011	1
77718	683	3020	1
77719	683	3030	1
77720	683	3065	1
77721	683	3072	1
77722	683	3076	1
77723	683	3086	1
77724	683	1347	1
77725	683	3103	1
77726	683	3105	1
77727	683	3106	1
77728	683	3131	1
77729	683	3145	1
77730	683	3146	1
77731	683	777	1
77732	683	3160	1
77733	683	3167	1
77734	683	3188	1
77735	683	3206	1
77736	683	3214	1
77737	683	379	1
77738	683	3224	1
77739	683	1373	1
77740	683	1375	1
77741	683	371	1
77742	683	3254	1
77743	683	3255	1
77744	683	3259	1
77745	683	3269	1
77746	683	3282	1
77747	683	3292	1
77748	683	3293	1
77749	683	3303	1
77750	683	839	1
77751	683	3341	1
77752	683	3349	1
77753	683	3356	1
77754	683	3358	1
77755	683	1188	1
77756	683	3389	1
77757	683	3400	1
77758	683	3403	1
77759	683	3404	1
77760	683	3413	1
77761	683	3436	1
77762	683	3455	1
77763	683	3461	1
77764	683	3462	1
77765	683	3473	1
77766	683	3513	1
77767	683	3545	1
77768	683	3549	1
77769	683	1417	1
77770	683	3579	1
77771	683	42	-1
77772	683	44	-1
77773	683	51	-1
77774	683	58	-1
77775	683	69	-1
77776	683	75	-1
77777	683	76	-1
77778	683	105	-1
77779	683	118	-1
77780	683	139	-1
77781	683	150	-1
77782	683	175	-1
77783	683	176	-1
77784	683	190	-1
77785	683	198	-1
77786	683	202	-1
77787	683	206	-1
77788	683	210	-1
77789	683	222	-1
77790	683	232	-1
77791	683	281	-1
77792	683	285	-1
77793	683	300	-1
77794	683	319	-1
77795	683	345	-1
77796	683	346	-1
77797	683	349	-1
77798	683	411	-1
77799	683	418	-1
77800	683	448	-1
77801	683	458	-1
77802	683	465	-1
77803	683	476	-1
77804	683	482	-1
77805	683	497	-1
77806	683	508	-1
77807	683	516	-1
77808	683	529	-1
77809	683	531	-1
77810	683	538	-1
77811	683	559	-1
77812	683	566	-1
77813	683	585	-1
77814	683	588	-1
77815	683	594	-1
77816	683	597	-1
77817	683	602	-1
77818	683	617	-1
77819	683	636	-1
77820	683	637	-1
77821	683	646	-1
77822	683	676	-1
77823	683	683	-1
77824	683	714	-1
77825	683	614	-1
77826	683	747	-1
77827	683	755	-1
77828	683	774	-1
77829	683	822	-1
77830	683	844	-1
77831	683	850	-1
77832	683	856	-1
77833	683	857	-1
77834	683	867	-1
77835	683	926	-1
77836	683	949	-1
77837	683	982	-1
77838	683	988	-1
77839	683	1006	-1
77840	683	1008	-1
77841	683	1038	-1
77842	683	1040	-1
77843	683	1060	-1
77844	683	1072	-1
77845	683	817	-1
77846	683	1104	-1
77847	683	1105	-1
77848	683	1118	-1
77849	683	1124	-1
77850	683	1138	-1
77851	683	1152	-1
77852	683	1154	-1
77853	683	1165	-1
77854	683	1204	-1
77855	683	1207	-1
77856	683	1225	-1
77857	683	1230	-1
77858	683	1246	-1
77859	683	1250	-1
77860	683	311	-1
77861	683	488	-1
77862	683	1257	-1
77863	683	85	-1
77864	683	1283	-1
77865	683	1297	-1
77866	683	1306	-1
77867	683	1309	-1
77868	683	1047	-1
77869	683	1333	-1
77870	683	1339	-1
77871	683	1350	-1
77872	683	168	-1
77873	683	1235	-1
77874	683	1395	-1
77875	683	1101	-1
77876	683	1416	-1
77877	683	131	-1
77878	683	587	-1
77879	683	701	-1
77880	683	770	-1
77881	683	862	-1
77882	683	1312	-1
77883	683	1477	-1
77884	683	1482	-1
77885	683	1510	-1
77886	683	1365	-1
77887	683	1523	-1
77888	683	1244	-1
77889	683	1576	-1
77890	683	1580	-1
77891	683	1584	-1
77892	683	1606	-1
77893	683	1619	-1
77894	683	1630	-1
77895	683	1635	-1
77896	683	1644	-1
77897	683	1651	-1
77898	683	1661	-1
77899	683	1680	-1
77900	683	1701	-1
77901	683	1729	-1
77902	683	446	-1
77903	683	1759	-1
77904	683	1263	-1
77905	683	1813	-1
77906	683	1817	-1
77907	683	1819	-1
77908	683	1829	-1
77909	683	1837	-1
77910	683	1849	-1
77911	683	1861	-1
77912	683	1865	-1
77913	683	1877	-1
77914	683	1883	-1
77915	683	1888	-1
77916	683	1890	-1
77917	683	1892	-1
77918	683	1898	-1
77919	683	1917	-1
77920	683	1921	-1
77921	683	1928	-1
77922	683	1954	-1
77923	683	1960	-1
77924	683	1986	-1
77925	683	2009	-1
77926	683	2013	-1
77927	683	2018	-1
77928	683	2023	-1
77929	683	258	-1
77930	683	2047	-1
77931	683	2054	-1
77932	683	467	-1
77933	683	1273	-1
77934	683	2076	-1
77935	683	2094	-1
77936	683	2099	-1
77937	683	2121	-1
77938	683	1281	-1
77939	683	2129	-1
77940	683	1183	-1
77941	683	2134	-1
77942	683	2164	-1
77943	683	2167	-1
77944	683	2182	-1
77945	683	2189	-1
77946	683	2199	-1
77947	683	2221	-1
77948	683	2223	-1
77949	683	2229	-1
77950	683	2255	-1
77951	683	2270	-1
77952	683	1301	-1
77953	683	2281	-1
77954	683	2283	-1
77955	683	2291	-1
77956	683	2302	-1
77957	683	2307	-1
77958	683	2310	-1
77959	683	2328	-1
77960	683	2343	-1
77961	683	2350	-1
77962	683	2364	-1
77963	683	2379	-1
77964	683	2380	-1
77965	683	2381	-1
77966	683	2389	-1
77967	683	2398	-1
77968	683	2405	-1
77969	683	2411	-1
77970	683	2419	-1
77971	683	2424	-1
77972	683	2446	-1
77973	683	2454	-1
77974	683	2459	-1
77975	683	1308	-1
77976	683	2530	-1
77977	683	2543	-1
77978	683	2567	-1
77979	683	2575	-1
77980	683	2599	-1
77981	683	2618	-1
77982	683	2667	-1
77983	683	2670	-1
77984	683	2675	-1
77985	683	2689	-1
77986	683	2719	-1
77987	683	2730	-1
77988	683	2760	-1
77989	683	2765	-1
77990	683	2778	-1
77991	683	2799	-1
77992	683	2801	-1
77993	683	2858	-1
77994	683	2859	-1
77995	683	2863	-1
77996	683	2864	-1
77997	683	2885	-1
77998	683	2899	-1
77999	683	2908	-1
78000	683	2912	-1
78001	683	2916	-1
78002	683	2923	-1
78003	683	2929	-1
78004	683	2937	-1
78005	683	2940	-1
78006	683	2949	-1
78007	683	156	-1
78008	683	2960	-1
78009	683	2962	-1
78010	683	2969	-1
78011	683	445	-1
78012	683	3044	-1
78013	683	1217	-1
78014	683	3060	-1
78015	683	3066	-1
78016	683	3073	-1
78017	683	3075	-1
78018	683	3080	-1
78019	683	3081	-1
78020	683	3083	-1
78021	683	3092	-1
78022	683	1348	-1
78023	683	3120	-1
78024	683	3123	-1
78025	683	1418	-1
78026	683	1371	-1
78027	683	523	-1
78028	683	3200	-1
78029	683	3203	-1
78030	683	3233	-1
78031	683	3236	-1
78032	683	3251	-1
78033	683	3342	-1
78034	683	3345	-1
78035	683	3367	-1
78036	683	3392	-1
78037	683	3410	-1
78038	683	1237	-1
78039	683	1381	-1
78040	683	3419	-1
78041	683	3437	-1
78042	683	3459	-1
78043	683	1408	-1
78044	683	3469	-1
78045	683	3472	-1
78046	683	3482	-1
78047	683	1238	-1
78048	683	1332	-1
78049	683	3527	-1
78050	683	3532	-1
78051	683	3533	-1
78052	683	3558	-1
78053	683	1357	-1
78054	684	10	1
78055	684	21	1
78056	684	38	1
78057	684	81	1
78058	684	117	1
78059	684	121	1
78060	684	146	1
78061	684	169	1
78062	684	189	1
78063	684	204	1
78064	684	233	1
78065	684	336	1
78066	684	380	1
78067	684	384	1
78068	684	395	1
78069	684	430	1
78070	684	464	1
78071	684	524	1
78072	684	575	1
78073	684	591	1
78074	684	621	1
78075	684	643	1
78076	684	684	1
78077	684	710	1
78078	684	759	1
78079	684	775	1
78080	684	794	1
78081	684	816	1
78082	684	820	1
78083	684	871	1
78084	684	872	1
78085	684	881	1
78086	684	919	1
78087	684	932	1
78088	684	971	1
78089	684	984	1
78090	684	1050	1
78091	684	1057	1
78092	684	1069	1
78093	684	1093	1
78094	684	1094	1
78095	684	1131	1
78096	684	1174	1
78097	684	1189	1
78098	684	1199	1
78099	684	1208	1
78100	684	1225	1
78101	684	1232	1
78102	684	1185	1
78103	684	1241	1
78104	684	1249	1
78105	684	1266	1
78106	684	1287	1
78107	684	1301	1
78108	684	1322	1
78109	684	1330	1
78110	684	1345	1
78111	684	1378	1
78112	684	846	1
78113	684	1056	1
78114	684	1327	1
78115	684	1436	1
78116	684	1439	1
78117	684	1443	1
78118	684	1452	1
78119	684	1468	1
78120	684	1481	1
78121	684	1500	1
78122	684	1521	1
78123	684	1529	1
78124	684	1534	1
78125	684	773	1
78126	684	1545	1
78127	684	1352	1
78128	684	1568	1
78129	684	1574	1
78130	684	1624	1
78131	684	1642	1
78132	684	1670	1
78133	684	1672	1
78134	684	1681	1
78135	684	1682	1
78136	684	1686	1
78137	684	1720	1
78138	684	1721	1
78139	684	1733	1
78140	684	1747	1
78141	684	1758	1
78142	684	1786	1
78143	684	1812	1
78144	684	1828	1
78145	684	1840	1
78146	684	1870	1
78147	684	1874	1
78148	684	1920	1
78149	684	1927	1
78150	684	2011	1
78151	684	2020	1
78152	684	2025	1
78153	684	2083	1
78154	684	2125	1
78155	684	2138	1
78156	684	2171	1
78157	684	2174	1
78158	684	2185	1
78159	684	2194	1
78160	684	2258	1
78161	684	2291	1
78162	684	1363	1
78163	684	2388	1
78164	684	2391	1
78165	684	2400	1
78166	684	1020	1
78167	684	2510	1
78168	684	2528	1
78169	684	2543	1
78170	684	2589	1
78171	684	2609	1
78172	684	2637	1
78173	684	2658	1
78174	684	2675	1
78175	684	2702	1
78176	684	2703	1
78177	684	2721	1
78178	684	2772	1
78179	684	2794	1
78180	684	776	1
78181	684	1372	1
78182	684	2839	1
78183	684	1319	1
78184	684	2853	1
78185	684	2854	1
78186	684	2869	1
78187	684	2895	1
78188	684	2932	1
78189	684	781	1
78190	684	445	1
78191	684	2988	1
78192	684	578	1
78193	684	1342	1
78194	684	3055	1
78195	684	1346	1
78196	684	3096	1
78197	684	3113	1
78198	684	3119	1
78199	684	3137	1
78200	684	3158	1
78201	684	523	1
78202	684	3160	1
78203	684	3169	1
78204	684	3178	1
78205	684	3206	1
78206	684	3207	1
78207	684	1374	1
78208	684	3237	1
78209	684	3268	1
78210	684	3285	1
78211	684	3306	1
78212	684	3309	1
78213	684	3312	1
78214	684	3318	1
78215	684	3348	1
78216	684	3374	1
78217	684	3398	1
78218	684	3425	1
78219	684	3431	1
78220	684	3443	1
78221	684	3501	1
78222	684	3511	1
78223	684	3520	1
78224	684	1250	1
78225	684	3531	1
78226	684	3550	1
78227	684	3553	1
78228	684	3558	1
78229	684	12	-1
78230	684	44	-1
78231	684	76	-1
78232	684	100	-1
78233	684	123	-1
78234	684	155	-1
78235	684	219	-1
78236	684	269	-1
78237	684	284	-1
78238	684	319	-1
78239	684	334	-1
78240	684	434	-1
78241	684	458	-1
78242	684	475	-1
78243	684	550	-1
78244	684	39	-1
78245	684	562	-1
78246	684	606	-1
78247	684	613	-1
78248	684	616	-1
78249	684	669	-1
78250	684	179	-1
78251	684	788	-1
78252	684	924	-1
78253	684	930	-1
78254	684	947	-1
78255	684	63	-1
78256	684	989	-1
78257	684	1004	-1
78258	684	1030	-1
78259	684	1049	-1
78260	684	1089	-1
78261	684	1096	-1
78262	684	1136	-1
78263	684	292	-1
78264	684	1243	-1
78265	684	1255	-1
78266	684	1264	-1
78267	684	1275	-1
78268	684	170	-1
78269	684	1284	-1
78270	684	1306	-1
78271	684	1376	-1
78272	684	1396	-1
78273	684	127	-1
78274	684	653	-1
78275	684	707	-1
78276	684	603	-1
78277	684	1209	-1
78278	684	1426	-1
78279	684	1302	-1
78280	684	1451	-1
78281	684	1474	-1
78282	684	1485	-1
78283	684	1515	-1
78284	684	1544	-1
78285	684	1551	-1
78286	684	1621	-1
78287	684	1623	-1
78288	684	1631	-1
78289	684	1685	-1
78290	684	1696	-1
78291	684	1698	-1
78292	684	1735	-1
78293	684	1771	-1
78294	684	1797	-1
78295	684	1876	-1
78296	684	608	-1
78297	684	2007	-1
78298	684	1379	-1
78299	684	467	-1
78300	684	2104	-1
78301	684	1280	-1
78302	684	2210	-1
78303	684	2236	-1
78304	684	2244	-1
78305	684	2254	-1
78306	684	2418	-1
78307	684	2424	-1
78308	684	2550	-1
78309	684	2553	-1
78310	684	1296	-1
78311	684	2592	-1
78312	684	2600	-1
78313	684	2633	-1
78314	684	2638	-1
78315	684	2682	-1
78316	684	2695	-1
78317	684	1312	-1
78318	684	2819	-1
78319	684	2825	-1
78320	684	2859	-1
78321	684	2887	-1
78322	684	2916	-1
78323	684	3001	-1
78324	684	862	-1
78325	684	3046	-1
78326	684	3088	-1
78327	684	3139	-1
78328	684	3154	-1
78329	684	3168	-1
78330	684	3229	-1
78331	684	1386	-1
78332	684	3272	-1
78333	684	1281	-1
78334	684	3388	-1
78335	684	1332	-1
78336	684	3410	-1
78337	684	1343	-1
78338	684	3442	-1
78339	684	3447	-1
78340	684	3565	-1
78341	684	3577	-1
78342	685	23	1
78343	685	27	1
78344	685	46	1
78345	685	58	1
78346	685	89	1
78347	685	117	1
78348	685	142	1
78349	685	159	1
78350	685	169	1
78351	685	191	1
78352	685	229	1
78353	685	231	1
78354	685	248	1
78355	685	254	1
78356	685	262	1
78357	685	291	1
78358	685	301	1
78359	685	306	1
78360	685	307	1
78361	685	181	1
78362	685	323	1
78363	685	325	1
78364	685	371	1
78365	685	380	1
78366	685	384	1
78367	685	420	1
78368	685	423	1
