id	disease_a_id	disease_b_id	relative_risk
998	47	17	3.49799730963043
999	48	17	3.10556282985959
1000	17	50	8.83002720677583
1001	50	17	4.40160714673854
1002	17	58	1.10583167906846
1003	17	60	2.08959701835615
1004	60	17	1.21580773442254
1005	74	17	2.72558421892326
1006	17	75	1.74485252962325
1007	17	76	6.33457057062846
1008	76	17	2.80559993766491
1009	17	84	1.30494637826663
1010	84	17	2.79312938263033
1011	17	85	1.90345335233535
1012	17	87	8.21551023803922
1013	87	17	7.05586024559881
1014	90	17	1.6315925563054
1015	17	94	1.30021006577249
1016	94	17	3.16683625065102
1017	96	17	4.22287765543977
1018	100	17	1.11010996616331
1019	17	105	3.99877832772845
1020	105	17	2.25105447948683
1021	17	106	6.772974113847
1022	106	17	2.96915138137114
1023	110	17	1.02244567827402
1024	111	17	3.27813763149104
1025	116	17	1.36907245575659
1026	17	127	1.56928789812423
1027	132	17	1.75189559561535
1028	20	18	2.2074674182863
1029	18	26	1.37905029444664
1030	27	18	1.16251876007264
1031	33	18	1.93295343103581
1032	18	35	1.14438115953779
1033	35	18	1.08581833666164
1034	18	37	2.06965890918219
1035	18	39	2.27507533681344
1036	39	18	1.41955715115646
1037	18	40	1.00973951503728
1038	18	41	1.85418356279347
1039	41	18	1.63525839328341
1040	43	18	1.61575175063585
1041	18	45	3.45010575533878
1042	45	18	1.21623408101174
1043	47	18	1.32254874660198
1044	18	50	1.14978235663707
1045	18	52	2.49119547762233
1046	52	18	4.27733138511432
1047	18	55	1.04523931020466
1048	18	58	3.75734297776642
1049	58	18	1.752473456778
1050	59	18	1.05996139019923
1051	18	60	3.81125309489791
1052	60	18	1.6466308059197
1053	18	72	1.34642543178582
1054	18	75	2.53646983327793
1055	75	18	1.02469543127948
1056	77	18	1.10398237936961
1057	18	85	1.10735620369825
1058	18	88	1.60873513004409
1059	90	18	1.19907996916938
1060	18	92	2.48535386064548
1061	92	18	1.28416703327589
1062	100	18	1.10694850216253
1063	18	107	2.78068091738223
1064	107	18	1.90196132084221
1065	18	108	4.72077204710775
1066	108	18	2.26751377036364
1067	18	109	4.20108370673095
1068	109	18	2.29609543849206
1069	18	110	1.09562683900056
1070	110	18	1.01748559888739
1071	111	18	1.79408094689429
1072	18	117	1.46375350431247
1073	117	18	1.82097961657453
1074	118	18	1.3317416886264
1075	123	18	1.58748526285647
1076	124	18	1.16887812025795
1077	125	18	2.12092597847488
1078	18	127	1.2887671687081
1079	128	18	1.13838113704201
1080	18	129	1.81852973119851
1081	129	18	1.71327683999689
1082	130	18	2.39252024707795
1083	18	131	1.45538749425963
1084	131	18	5.17417373389671
1085	18	134	1.34291313710984
1086	135	18	1.90683362500707
1087	19	35	1.65797720429879
1088	19	39	3.53066649743144
1089	19	41	6.65206206070511
1090	19	44	1.41124117576112
1091	19	50	1.84888863473198
1092	19	53	1.03980953868212
1093	77	19	1.29120549288897
1094	19	88	1.07749077685504
1095	19	94	1.31873547525482
1096	96	19	1.82583258336632
1097	19	98	1.11309010432459
1098	19	104	2.67987971410536
1099	19	105	1.74489229517041
1100	19	108	3.32685002476715
1101	19	110	2.13226905566615
1102	19	113	1.44308551127769
1103	19	114	1.4238145098059
1104	19	115	3.53066649743144
1105	115	19	2.02440186608745
1106	19	116	1.84552020537879
1107	116	19	1.05657647247275
1108	19	132	2.06865419193252
1109	19	135	2.9841884588418
1110	135	19	1.1431053582193
1111	20	31	1.09545535545579
1112	20	32	1.09255094192191
1113	20	43	1.9918564951919
1114	43	20	1.41347753019133
1115	20	46	2.02026692975227
1116	20	57	1.12447511676772
1117	20	61	1.81387636924825
1118	20	64	1.66635880799092
1119	64	20	1.81447379335576
1120	20	66	1.75218997216645
1121	20	70	3.92521559193053
1122	70	20	1.09927666764983
1123	20	79	2.74267891668567
1124	79	20	2.13247800861326
1125	82	20	1.2358925904665
1126	20	101	2.18557974446129
1127	20	102	2.27499606631276
1128	20	111	1.14202332763437
1129	20	118	1.14889923816211
1130	20	123	1.49882484260102
1131	123	20	1.7358749408565
1132	20	124	2.46496647124063
1133	20	129	1.55444128134263
1134	20	135	2.97134937079291
1135	135	20	1.131488272916
1136	21	40	9.08163056511142
1137	40	21	2.0701376070207
1138	48	21	1.68050160283504
1139	21	53	1.3912232256048
1140	56	21	1.58325043012652
1141	66	21	3.60526263971739
1142	21	81	1.21776637342071
1143	81	21	1.86340000903674
1144	21	98	2.13465813674358
1145	21	101	4.18394895851338
1146	101	21	2.60983035058272
1147	21	102	15.76110708096
1148	102	21	6.37203519968981
1149	21	113	26.8681570434369
1150	113	21	7.48924023372891
1151	21	115	1.29713721436206
1152	115	21	1.84375337632334
1153	21	124	1.38360894466679
1154	124	21	1.11985734234797
1155	22	24	1.05512696154107
1156	24	22	1.45951224657915
1157	34	22	1.66963465226178
1158	22	43	1.21495484930543
1159	43	22	2.45638788735467
1160	22	46	1.93248626857167
1161	46	22	1.6696438769915
1162	22	57	1.01551213517926
1163	57	22	1.92734150262365
1164	64	22	2.03038159544275
1165	22	67	10.0567059115063
1166	67	22	8.7492965431304
1167	22	70	1.11850560246115
1168	74	22	1.32890258939802
1169	22	79	1.0091333185273
1170	79	22	2.20647211191065
1171	81	22	1.0075833132138
1172	22	97	1.5771615287975
1173	22	101	4.11214061049327
1174	101	22	2.91583809961365
1175	22	102	2.23944467256335
1176	102	22	1.0381274853024
1177	110	22	2.02937197313688
1178	111	22	1.46402138837034
1179	22	115	3.20481087702254
1180	115	22	5.19042428661021
1181	22	117	2.36486895612932
1182	117	22	1.38248957591941
1183	123	22	2.74741482700888
1184	22	124	2.68271598630223
1185	124	22	2.40259496656161
1186	22	126	1.09895520610688
1187	126	22	3.88482913795237
1188	22	132	1.30958984450808
1189	132	22	1.61724562200246
1190	22	135	4.06506178173888
1191	135	22	4.34159662234924
1192	23	26	2.2261226860931
1193	35	23	2.17885873819583
1194	36	23	3.16755833009854
1195	23	37	3.50901062309519
1196	37	23	4.31353322550278
1197	23	40	1.18579847875634
1198	23	42	1.00822715330144
1199	23	45	3.66757298337216
1200	45	23	4.26614153298891
1201	49	23	2.69066269017245
1202	23	53	3.13821033421481
1203	53	23	5.12039740292213
1204	23	55	3.32548347309836
1205	55	23	5.26454990670926
1206	56	23	3.44970953745265
1207	23	58	3.71567424864505
1208	58	23	5.69441687352995
1209	23	59	1.2969628192218
1210	59	23	4.59071160576665
1211	61	23	1.90594021369941
1212	66	23	1.24835191025031
1213	23	68	1.08502970973387
1214	68	23	2.23179336700107
1215	72	23	1.32575814748312
1216	23	73	4.3821975918832
1217	73	23	4.09881097587517
1218	23	75	3.17510905708885
1219	75	23	4.2229361937869
1220	23	76	3.61184749788814
1221	76	23	3.77281542701852
1222	23	85	2.94932578931096
1223	85	23	3.64022104184407
1224	23	86	4.59907532531862
1225	86	23	4.88722197060395
1226	23	88	2.72815209202434
1227	23	89	1.62776383628491
1228	89	23	3.03457627311708
1229	91	23	2.24674593834217
1230	23	92	2.43737082151884
1231	92	23	4.16069718865409
1232	94	23	1.16771165488244
1233	102	23	1.53501126151447
1234	103	23	2.24281905665351
1235	23	104	2.27156630068462
1236	104	23	3.53407778535393
1237	23	105	1.02464897904573
1238	105	23	1.41995518907568
1239	23	106	3.05297372259369
1240	106	23	3.10238249069815
1241	114	23	2.11989304263532
1242	118	23	2.93641246335506
1243	120	23	1.18431013477219
1244	23	122	4.52285905393285
1245	122	23	4.25439729388833
1246	23	127	1.21347940670011
1247	127	23	2.01186413353126
1248	136	23	5.45821725065392
1249	24	28	1.63919135609299
1250	28	24	1.60910292183466
1251	24	34	1.68646271016621
1252	34	24	2.00612724710264
1253	24	40	5.13966815055222
1254	24	41	2.47196791456869
1255	52	24	1.28054639407985
1256	56	24	1.48998063417022
1257	57	24	1.09260608816366
1258	24	60	1.19696915728877
1259	24	64	1.31118652067198
1260	24	67	2.53348068479381
1261	67	24	1.59623859757254
1262	24	79	1.25133129933366
1263	79	24	1.97499872611611
1264	81	24	1.24202012561823
1265	24	97	1.71204644557206
1266	97	24	2.41697273412616
1267	24	101	2.03323386679014
1268	101	24	1.05203616009406
1269	24	102	1.6438081443753
1270	24	117	3.3168366737701
1271	117	24	1.38967558465942
1272	24	121	2.3012937527152
1273	24	124	2.54570237140394
1274	124	24	1.64964440444601
1275	24	128	2.0913589216437
1276	128	24	1.73660402103847
1277	132	24	1.47208406971907
1278	25	26	1.08443104632734
1279	25	30	1.95900635449394
1280	30	25	1.64845486018795
1281	33	25	2.06505521795281
1282	25	45	1.30105653055533
1283	25	47	1.51488724472288
1284	47	25	3.47872008241599
1285	25	49	1.21817941328526
1286	49	25	3.13938024173215
1287	25	50	1.28699699122652
1288	53	25	1.74494981876559
1289	25	55	1.36830472682101
1290	25	58	1.77548794651222
1291	58	25	1.01365136046007
1292	25	60	4.22881310206686
1293	60	25	2.26912424468321
1294	61	25	2.51866736838859
1295	63	25	1.27897891942139
1296	25	65	1.3313501818834
1297	65	25	5.20448697247812
1298	66	25	1.10058213854594
1299	70	25	1.3886468174921
1300	25	73	3.28467945242475
1301	25	75	1.75697930280631
1302	25	76	2.36428901115027
1303	81	25	1.26562610815751
1304	25	85	7.78627138888849
1305	85	25	3.61150496104544
1306	25	87	1.26142703697804
1307	25	88	6.00819408350132
1308	88	25	2.98971236225585
1309	25	89	5.73182857997429
1310	89	25	4.10428109426071
1311	25	105	2.81676030803166
1312	25	106	2.3832618300439
1313	25	121	1.33214419477866
1314	121	25	1.97179588571168
1315	124	25	1.50858981405823
1316	25	127	4.10920676589124
1317	25	134	2.9453641260346
1318	134	25	2.3732870664088
1319	135	25	1.14318668639991
1320	26	30	1.82350981736184
1321	30	26	2.42779627525673
1322	26	35	1.12824937792986
1323	35	26	2.08907115335734
1324	26	37	1.96008089632297
1325	37	26	1.46227365647592
1326	26	39	1.38253849689819
1327	39	26	1.67633025970658
1328	26	40	1.50514001358623
1329	40	26	1.61388026799669
1330	26	45	3.05309189874944
1331	45	26	2.100203303254
1332	49	26	1.140910557858
1333	26	53	2.11618979060881
1334	53	26	2.04091730582903
1335	54	26	3.81470424009283
1336	26	55	1.881562601551
1337	55	26	1.75986682480046
1338	26	58	1.27351295055089
1339	58	26	1.14450431489333
1340	59	26	1.86059891360562
1341	26	60	3.00873911268324
1342	60	26	2.5399455647912
1343	26	68	1.99258973012329
1344	68	26	2.45498709149231
1345	72	26	2.51143456476423
1346	26	73	4.53547234949354
1347	73	26	2.50204001272951
1348	26	75	3.07954396616292
1349	75	26	2.42509024681389
1350	26	76	3.25464958270394
1351	76	26	2.0135200720318
1352	26	85	2.77543644977958
1353	85	26	2.0283628961325
1354	86	26	2.85538626850004
1355	26	88	2.06781791501205
1356	88	26	1.8360586393969
1357	90	26	1.56774525483584
1358	92	26	1.09413813052092
1359	93	26	1.62600255077155
1360	94	26	1.02813954889456
1361	102	26	1.30795697002956
1362	26	103	1.11532353530966
1363	103	26	4.58921755059668
1364	26	104	2.55400313557617
1365	104	26	2.33375488431604
1366	26	105	2.15381285249094
1367	105	26	1.7466564970356
1368	26	107	1.09695993154661
1369	107	26	1.45265963159157
1370	26	108	1.89553748246431
1371	108	26	1.76674667132792
1372	26	109	1.60635385706766
1373	109	26	1.70155753231018
1374	110	26	1.4631601311452
1375	112	26	1.18150202007616
1376	116	26	1.76969675800856
1377	120	26	3.15094875479
1378	121	26	2.02577905733274
1379	26	122	4.25477701832148
1380	122	26	2.37420837983788
1381	26	127	1.19890367899482
1382	127	26	1.17791504579753
1383	128	26	2.32313569040981
1384	27	35	1.320876416837
1385	27	37	3.97117948804463
1386	27	38	2.72114291351187
1387	27	39	4.16493533205429
1388	27	40	1.81373992253318
1389	27	50	1.27749568615075
1390	27	52	2.05906612651706
1391	52	27	1.26667941904409
1392	27	59	3.38853339856402
1393	59	27	1.31518945100315
1394	27	60	3.00538299926687
1395	27	63	1.03572762192588
1396	63	27	1.46282709816733
1397	77	27	2.41432573688716
1398	27	80	16.5019916866367
1399	80	27	37.2519728147521
1400	27	84	1.12146394306676
1401	27	88	1.14282301384346
1402	27	90	2.69548887583393
1403	90	27	2.07314128189905
1404	27	98	1.143479193051
1405	99	27	1.23037403788322
1406	27	104	3.67394878937874
1407	27	105	1.31454093548861
1408	27	107	8.14600696376837
1409	107	27	2.00565707182064
1410	27	108	4.07941373953992
1411	27	109	7.05959902311355
1412	109	27	1.39258446785495
1413	27	117	3.14443420907734
1414	117	27	1.39940948390731
1415	27	129	3.38073384807237
1416	129	27	1.14725742871534
1417	27	131	3.54831273374636
1418	131	27	4.47998244737425
1419	27	134	5.3267539464553
1420	134	27	1.24547301856341
1421	29	28	2.40680115132891
1422	34	28	1.12302929521679
1423	28	40	9.48206972825849
1424	40	28	1.8028415527319
1425	28	46	3.12152326820553
1426	46	28	1.9874377697784
1427	28	54	1.05708356101189
1428	54	28	1.16572987566094
1429	57	28	2.19362121431048
1430	28	67	12.1216806497337
1431	67	28	8.1064375389029
1432	28	83	1.19390675056203
1433	83	28	2.19421587461833
1434	97	28	1.07588992470759
1435	28	101	9.65723905153297
1436	101	28	5.03326700562258
1437	28	102	7.07291760712096
1438	102	28	2.42171470331725
1439	28	104	1.95590902740562
1440	28	110	1.34263794735718
1441	28	112	1.51979718943324
1442	112	28	1.63082391042757
1443	28	113	15.1849982291692
1444	113	28	4.47420689924494
1445	28	115	2.01306450398736
1446	115	28	2.40587149712664
1447	116	28	1.20072233798433
1448	28	128	2.06167369123143
1449	128	28	1.74606144349186
1450	28	135	1.09579642472615
1451	29	31	1.22862863353772
1452	29	40	5.73891568713123
1453	29	41	1.05335202158878
1454	29	46	2.23666472859187
1455	29	52	1.58986567236318
1456	29	57	1.90387723240461
1457	29	61	1.84391339584841
1458	29	70	6.56810094287977
1459	29	78	4.86985094373256
1460	78	29	2.6736656016664
1461	29	80	2.15374452422893
1462	29	81	1.35855401763827
1463	29	101	3.32103264213687
1464	29	112	3.12150425915252
1465	29	113	1.67586620939891
1466	29	116	1.38058369820771
1467	29	117	3.24957097613369
1468	29	118	1.01327952340498
1469	29	124	3.7130891750929
1470	29	135	7.07250437085737
1471	32	30	1.03965637592756
1472	30	37	2.78228409819381
1473	37	30	1.5410317909103
1474	30	39	3.09047130602983
1475	39	30	2.83599568533015
1476	30	45	3.68110177352897
1477	45	30	1.90590823361467
1478	48	30	1.32305897602027
1479	49	30	1.4322131867391
1480	30	53	1.27386696115369
1481	30	55	1.54311541352985
1482	55	30	1.0903863205837
1483	30	58	1.34219700447981
1484	30	60	3.94744861402257
1485	60	30	2.50505426915788
1486	66	30	1.23132077018386
1487	71	30	1.04590859967692
1488	30	73	3.90583505202139
1489	73	30	1.62980537960058
1490	30	75	2.46076960777305
1491	75	30	1.46099462359853
1492	30	76	2.22592645302954
1493	76	30	1.04182832551515
1494	30	85	6.17353133341695
1495	85	30	3.37134267471267
1496	30	88	6.16099841654527
1497	88	30	3.59649279437023
1498	30	89	3.02104722539488
1499	89	30	2.52002163733654
1500	94	30	1.33051019328648
1501	30	105	2.40676478522422
1502	105	30	1.46609784299652
1503	30	106	1.03209434881688
1504	30	108	2.12035770186461
1505	108	30	1.49111800099009
1506	30	110	1.78067732527471
1507	110	30	2.43028363675238
1508	112	30	2.06613984130189
1509	116	30	4.2981387988378
1510	30	121	1.1872177712956
1511	121	30	2.07929366482114
1512	124	30	1.17603823630109
1513	30	127	1.2416325421408
1514	30	134	1.09660843595827
1515	134	30	1.04314624886565
1516	31	36	1.41090311759496
1517	36	31	1.81383396209814
1518	31	43	1.51028016628727
1519	43	31	1.74680291125212
1520	31	46	2.21692289859895
1521	46	31	1.10225054314743
1522	51	31	1.6726036263032
1523	31	57	1.31328050282805
1524	57	31	1.4340244909892
1525	31	59	1.18736267335766
1526	31	69	2.39909651407484
1527	69	31	4.7377509753021
1528	31	70	3.23091800261183
1529	70	31	1.47215445648998
1530	31	75	1.17626672445004
1531	82	31	1.13275903380314
1532	31	88	1.07535324453167
1533	31	94	1.92342060795717
1534	31	101	1.19992884410314
1535	31	102	1.05514402398017
1536	31	112	8.28199173595449
1537	112	31	6.97645378380934
1538	31	117	2.45036961529751
1539	120	31	8.48495714289311
1540	123	31	1.08326152017174
1541	31	124	8.37201086458703
1542	124	31	3.86714346419745
1543	31	135	2.58531464442743
1544	135	31	1.60573285625717
1545	32	43	1.29475830961516
1546	43	32	1.74690381959218
1547	32	61	1.79083228481779
1548	61	32	1.45801269094718
1549	32	62	2.33102847034853
1550	62	32	1.3898434427362
1551	32	75	4.67060355235504
1552	32	92	1.62997563415368
1553	32	108	3.85610569738215
1554	32	109	2.81345275556581
1555	32	117	7.11447853137395
1556	117	32	2.66620841694394
1557	32	125	2.05438148918619
1558	125	32	3.50146381838695
1559	32	135	4.51351840214088
1560	135	32	3.19045680599774
1561	33	35	1.69384277035715
1562	33	37	2.14934906974312
1563	33	52	6.24695167086113
1564	52	33	2.06781908399685
1565	33	53	2.70220377045663
1566	33	54	13.5212159996953
1567	54	33	8.35899005354621
1568	33	55	1.61221226356151
1569	33	58	10.4076781020073
1570	33	59	8.18227442965728
1571	59	33	1.69888064943621
1572	33	81	5.26351041968094
1573	81	33	3.36602200456334
1574	33	87	1.79097841399732
1575	33	121	2.19503746671733
1576	33	129	1.32661748433419
1577	33	131	6.43573142646038
1578	131	33	4.33273705875958
1579	34	38	1.33040319351474
1580	34	40	1.80331684309709
1581	34	41	1.68541894811049
1582	34	43	1.00952792041377
1583	43	34	1.22945693467628
1584	51	34	1.66118290043495
1585	64	34	1.56914086122192
1586	34	67	1.1182223279066
1587	70	34	1.34130989744186
1588	34	75	1.0074277725672
1589	83	34	1.43048895306829
1590	34	86	1.07082065099037
1591	34	88	1.15201026014957
1592	91	34	1.36862081536743
1593	34	97	1.41089473029386
1594	97	34	1.67411972430131
1595	34	101	1.30358805724933
1596	34	102	1.22256121989144
1597	34	104	2.0120911254958
1598	34	105	1.11322867129095
1599	34	107	2.21396651386678
1600	34	108	3.08351475731358
1601	34	109	2.7347318091568
1602	34	113	4.10939045218786
1603	113	34	1.24174203887597
1604	34	127	1.12713060033705
1605	34	128	1.04323307872402
1606	131	34	1.10959853704469
1607	34	134	1.17743384317604
1608	36	35	1.54525129067305
1609	43	35	2.05682967236599
1610	35	45	1.59426189339831
1611	46	35	1.37388378696433
1612	35	50	1.67362763978686
1613	35	53	1.44575183372484
1614	54	35	1.69220672525329
1615	35	55	1.65295444300417
1616	56	35	1.45343424574025
1617	35	58	1.7030532921644
1618	35	59	2.18146756131449
1619	59	35	2.45584937696387
1620	35	60	1.54683370151335
1621	61	35	2.0409268313566
1622	35	72	1.88933500894172
1623	35	73	2.94214392314496
1624	35	75	1.51613822080116
1625	84	35	1.24417373505122
1626	35	86	3.39360769019389
1627	86	35	1.19792883281264
1628	90	35	1.12819272069989
1629	91	35	1.82006259583871
1630	35	92	1.03430807017378
1631	35	104	2.4117169223421
1632	104	35	1.1922572004977
1633	35	105	1.95242584118563
1634	35	106	1.35570916957298
1635	35	107	2.30587426799369
1636	107	35	1.65711880381593
1637	35	108	4.76519086820877
1638	108	35	2.40095633136389
1639	35	109	4.08909049544098
1640	109	35	2.34408621603447
1641	35	113	1.07605902953186
1642	113	35	1.30232469707997
1643	35	117	1.02603878930868
1644	117	35	1.34504694676464
1645	118	35	2.90200979340695
1646	35	122	3.18652725626967
1647	35	127	1.7388319239421
1648	128	35	2.11647093203264
1649	35	129	2.12295258076599
1650	129	35	2.09958892170116
1651	36	48	2.17944549126166
1652	48	36	4.67851327963302
1653	36	58	7.98040240720787
1654	36	71	1.16589135088121
1655	36	72	3.0821082314027
1656	36	75	2.4011182299691
1657	36	85	2.96627451465464
1658	36	86	1.36966021919562
1659	36	99	3.07056050328887
1660	99	36	3.24792899356235
1661	36	105	1.46099146526103
1662	36	107	4.76335217128355
1663	36	112	4.69638606941778
1664	112	36	3.06913477244974
1665	36	113	2.88213448929571
1666	36	114	2.07851069672284
1667	114	36	1.15313162327332
1668	36	120	5.9390242524361
1669	42	37	1.017944002608
1670	44	37	1.23564818698964
1671	37	45	3.22987552490205
1672	45	37	3.03215459275384
1673	49	37	3.84665897203948
1674	37	50	1.55047029607287
1675	50	37	1.40267176582074
1676	37	53	3.99898592502973
1677	53	37	5.4884453965709
1678	37	55	2.97694076010831
1679	55	37	3.85651192440988
1680	59	37	1.10938878448966
1681	60	37	1.79716698278224
1682	37	62	1.18544253524935
1683	63	37	1.85682436304932
1684	66	37	1.68915960821351
1685	37	68	1.10884992870833
1686	68	37	1.80994230690464
1687	69	37	1.35065503668943
1688	37	72	3.51742106327477
1689	72	37	3.34894832088022
1690	37	73	4.51884231385982
1691	73	37	3.42180622393713
1692	37	75	2.02513066930369
1693	75	37	2.14655391472097
1694	37	76	2.56564597745149
1695	76	37	2.13389874487422
1696	37	85	3.45147578564321
1697	85	37	3.47019263738111
1698	37	86	3.68011449495399
1699	86	37	3.26926708901412
1700	37	87	1.51394835683337
1701	87	37	2.23833600459031
1702	37	88	3.04450163959176
1703	88	37	3.61953187485162
1704	37	89	2.00335477759811
1705	89	37	3.02898740990768
1706	90	37	1.00661086680917
1707	37	92	2.16882864937357
1708	92	37	2.98729212200166
1709	94	37	1.7970217070818
1710	37	104	1.46546088913866
1711	104	37	1.84695100221004
1712	37	105	2.16068969804002
1713	105	37	2.36470900134641
1714	37	106	3.11029872011489
1715	106	37	2.53399255485573
1716	108	37	1.14705325375672
1717	119	37	2.35605571576441
1718	121	37	1.03585905985653
1719	37	122	4.57491752708467
1720	122	37	3.48493222059968
1721	37	127	2.11439987260417
1722	127	37	2.81737278513399
1723	128	37	1.62037735391601
1724	37	134	3.74686177710986
1725	134	37	7.00953331858138
1726	38	39	3.25876728371521
1727	39	38	2.83681622011677
1728	38	40	1.85667554351177
1729	40	38	1.43107870867634
1730	38	41	2.91132244468911
1731	41	38	3.56223938413985
1732	43	38	1.03303814673381
1733	38	45	1.49481073686572
1734	38	50	1.13213037625711
1735	52	38	1.25179892808616
1736	38	60	3.63828127650736
1737	60	38	2.19267795072145
1738	38	62	1.35431621025387
1739	63	38	1.01138072522421
1740	38	70	1.92038077947011
1741	70	38	4.48657316053546
1742	79	38	1.21606578740075
1743	38	84	1.17451881865964
1744	84	38	2.46989297245739
1745	38	85	1.50841618160237
1746	38	88	1.99022040654997
1747	90	38	1.05769108519273
1748	38	98	1.3901935719574
1749	98	38	1.59515198658502
1750	38	104	5.48678397903016
1751	104	38	3.25757932822512
1752	38	105	2.26628658960471
1753	38	107	3.93033136132468
1754	107	38	3.74489898561889
1755	38	108	4.8323486375588
1756	108	38	3.23063506355419
1757	38	109	4.38711531862955
1758	109	38	3.33658297908846
1759	38	110	1.71214513042832
1760	110	38	2.2191792818592
1761	38	113	1.10119854489061
1762	113	38	1.76652355171633
1763	38	117	1.08361924765239
1764	117	38	1.88324921222027
1765	118	38	1.50022110312918
1766	123	38	1.49680474713256
1767	38	127	1.70495668100024
1768	127	38	1.20191565568014
1769	38	129	2.02918581191093
1770	129	38	2.66356177089238
1771	130	38	1.12082037755305
1772	135	38	2.3030057868666
1773	39	41	5.600427874979
1774	41	39	7.79365887165272
1775	39	42	1.17632560638355
1776	42	39	1.59705867674271
1777	39	44	1.52182160392519
1778	39	45	1.98249796564159
1779	45	39	1.12303333456999
1780	49	39	1.10472480163334
1781	39	50	3.68650665242842
1782	50	39	2.05175598567554
1783	39	60	8.45551441990271
1784	60	39	5.85263249208602
1785	39	62	1.00531475931048
1786	71	39	2.5970623541457
1787	39	75	1.23605375815413
1788	83	39	2.10909232544039
1789	39	84	1.45772854178236
1790	84	39	3.52167866577086
1791	39	85	2.33585173660559
1792	85	39	1.40654591201947
1793	39	88	2.77335185305151
1794	88	39	1.97575050350678
1795	39	89	1.00503788352603
1796	90	39	2.71382259125216
1797	94	39	1.59957746941298
1798	39	98	2.22698909375129
1799	98	39	2.91043083272348
1800	103	39	1.66730682344876
1801	39	104	5.53656274178595
1802	104	39	3.77409510079677
1803	39	105	5.26721288415545
1804	105	39	3.34485739530249
1805	39	107	6.98429235627137
1806	107	39	7.6552841104194
1807	39	108	7.65630051551161
1808	108	39	5.88077288669143
1809	39	109	6.17844549687486
1810	109	39	5.40061622593635
1811	39	116	1.19015475707129
1812	116	39	6.52164893611593
1813	39	121	5.21558031937219
1814	121	39	10.090033462922
1815	125	39	2.58481294962692
1816	39	127	1.58045602301816
1817	127	39	1.28032751556606
1818	39	129	3.68197281096623
1819	129	39	5.52739343566042
1820	130	39	2.21017193550619
1821	39	134	4.12339727220723
1822	134	39	4.2756914346608
1823	136	39	3.49793667210924
1824	40	41	2.93047812112205
1825	41	40	4.66679902551542
1826	40	45	2.46167840890647
1827	45	40	1.57510739044596
1828	46	40	1.70430092163683
1829	40	50	1.06189858364609
1830	51	40	1.19771557624353
1831	56	40	1.07778311767521
1832	40	60	1.28975740339545
1833	60	40	1.00785745836527
1834	62	40	1.50618012919402
1835	40	70	1.41986575444805
1836	70	40	4.30957868006084
1837	40	72	1.53306695426165
1838	72	40	1.02119151676751
1839	40	73	2.88743053820034
1840	73	40	1.50703365271034
1841	79	40	2.424656517605
1842	84	40	2.01930525971724
1843	40	86	2.97088142562461
1844	86	40	1.83967053117254
1845	40	88	1.49710689459948
1846	88	40	1.26379061284523
1847	93	40	2.41505010325567
1848	97	40	7.284348839379
1849	40	101	1.30894287935228
1850	101	40	3.59848755303144
1851	40	102	2.64323091212492
1852	102	40	4.69672125163137
1853	40	104	2.80356177034399
1854	104	40	2.35668628049709
1855	40	107	1.58767630217525
1856	107	40	1.96400562865744
1857	40	108	4.28057181262399
1858	108	40	3.72053863880308
1859	40	109	3.82338642873965
1860	109	40	3.78053367365646
1861	110	40	1.16935450002519
1862	111	40	1.79672278749399
1863	40	113	4.58804463568494
1864	113	40	8.85028497994544
1865	115	40	3.43712917740149
1866	40	117	3.49599655347687
1867	117	40	7.82146918453075
1868	118	40	1.00233145892417
1869	40	122	2.62098949801412
1870	122	40	1.41046809200475
1871	124	40	3.46470830016541
1872	125	40	3.3305305282858
1873	128	40	1.13017715739826
1874	129	40	1.33664716213057
1875	131	40	1.5674860175318
1876	40	134	1.25474381194148
1877	134	40	1.47460062853116
1878	43	41	1.149899033568
1879	41	45	1.29984269982074
1880	41	50	1.85303943013375
1881	41	60	7.56313328792001
1882	60	41	3.73488857172299
1883	66	41	1.43284258440128
1884	41	70	1.69698703446896
1885	70	41	3.24567986250435
1886	74	41	1.4173385565276
1887	78	41	9.74777438943492
1888	81	41	1.4567393955684
1889	82	41	2.36202873695387
1890	83	41	3.60412131349771
1891	41	84	1.46754450263211
1892	84	41	2.51741978306687
1893	41	85	1.23631308528462
1894	41	88	3.16213825479992
1895	88	41	1.5699830978187
1896	41	89	1.72849119100231
1897	89	41	1.11004545386545
1898	90	41	1.47684364029104
1899	97	41	2.36326627444127
1900	99	41	1.27406895484736
1901	41	104	7.12130607887963
1902	104	41	3.29152660290463
1903	41	105	2.5662119889662
1904	41	107	7.03910746298133
1905	107	41	5.54573825452048
1906	41	108	7.61959319580631
1907	108	41	4.18027231966179
1908	41	109	6.63783349642691
1909	109	41	4.1459194796466
1910	41	110	4.01715386168312
1911	110	41	4.25915306447867
1912	112	41	2.19139031578657
1913	113	41	1.09767359374923
1914	115	41	2.76971669620587
1915	116	41	3.15543050136254
1916	41	117	1.44437411092574
1917	117	41	2.0382626942135
1918	41	121	2.02137051800432
1919	121	41	2.75557172397371
1920	125	41	1.54150970156091
1921	41	128	1.74697746769062
1922	128	41	4.90102892983349
1923	41	129	1.48823815626373
1924	129	41	1.58912470635211
1925	41	130	2.44670344664427
1926	130	41	9.25160306010926
1927	41	134	2.66716340477571
1928	134	41	1.96126367959218
1929	135	41	1.59240747358232
1930	42	45	1.73997749894016
